fips,state,county,snap_auth_stores_17,snap_auth_stores_chg_12_17,snap_bens_per_cap_17,snap_bens_per_cap_chg_12_17,school_lunch_prog_17,school_lunch_prog_chg_12_17,school_bfast_prog_17,school_bfast_prog_chg_12_17,smr_food_prog_17,smr_food_prog_12_17,wic_parts_pop_17,wic_parts_pop_12_17,food_banks_18
16071,ID,Oneida,59002.52786,,7.604848862,-24.70753288,48.43983632,-7.117698674,24.50616423,-0.869947166,6.653686907,-0.241400906,2.12739056,-0.616196997,0
16073,ID,Owyhee,115969.0026,-46.83345726,13.84588909,-34.2204895,48.43983632,-7.117698674,24.50616423,-0.869947166,6.653686907,-0.241400906,2.12739056,-0.616196997,0
16075,ID,Payette,84374.10707,-30.75378602,14.12161636,-40.7362709,48.43983632,-7.117698674,24.50616423,-0.869947166,6.653686907,-0.241400906,2.12739056,-0.616196997,0
16077,ID,Power,85772.888,-49.35086658,14.28728104,-34.26025009,48.43983632,-7.117698674,24.50616423,-0.869947166,6.653686907,-0.241400906,2.12739056,-0.616196997,0
16079,ID,Shoshone,225079.8434,-40.73302702,17.52112961,-28.29829216,48.43983632,-7.117698674,24.50616423,-0.869947166,6.653686907,-0.241400906,2.12739056,-0.616196997,0
16081,ID,Teton,78179.415,,3.529273987,-59.50333786,48.43983632,-7.117698674,24.50616423,-0.869947166,6.653686907,-0.241400906,2.12739056,-0.616196997,0
16083,ID,Twin Falls,284579.8252,-48.43345606,12.58262444,-40.79321289,48.43983632,-7.117698674,24.50616423,-0.869947166,6.653686907,-0.241400906,2.12739056,-0.616196997,0
16085,ID,Valley,84354.81536,-52.49981112,5.356975555,-45.20661545,48.43983632,-7.117698674,24.50616423,-0.869947166,6.653686907,-0.241400906,2.12739056,-0.616196997,0
16087,ID,Washington,117385.3164,-42.17723786,13.8737936,-31.79464149,48.43983632,-7.117698674,24.50616423,-0.869947166,6.653686907,-0.241400906,2.12739056,-0.616196997,0
17001,IL,Adams,314002.546,-10.55135141,17.27083778,-10.75260925,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17003,IL,Alexander,144111.1571,-49.53260645,65.13591766,7.563131809,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17005,IL,Bond,87592.735,-10.67401763,18.02080917,-8.907017708,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17007,IL,Boone,292963.003,-15.94132324,12.63088703,-11.56486893,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17009,IL,Brown,131168.6175,-1.162200326,5.558864594,-9.73015213,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17011,IL,Bureau,152377.3561,-0.460821434,12.9099865,-9.068674088,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17013,IL,Calhoun,,,12.88019848,-9.246938705,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17015,IL,Carroll,96245.85714,-32.28375201,15.43486214,-8.343001366,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17017,IL,Cass,153447.3812,-12.01149407,13.77449036,-5.498078346,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17019,IL,Champaign,281948.8003,-13.30898182,14.02545738,-14.18690491,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,1
17021,IL,Christian,239396.1548,-10.79357724,17.589571,-8.194674492,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17023,IL,Clark,184423.7891,-15.2108959,14.89926243,-9.21966362,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17025,IL,Clay,174460.1229,-4.945291569,17.54716492,-9.046646118,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17027,IL,Clinton,196721.6807,-17.14092634,8.813207626,-11.27660465,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17029,IL,Coles,351997.3362,-12.13258675,16.70867157,-9.725753784,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17031,IL,Cook,426762.0763,-5.117853165,23.83333015,-11.52090645,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,1
17033,IL,Crawford,203448.8125,-13.36136517,15.30773735,-9.072963715,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17035,IL,Cumberland,71250.24417,-31.20445317,13.74373531,-11.68776131,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17037,IL,DeKalb,246277.7372,-13.0871703,11.21104813,-12.31341076,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17039,IL,De Witt,156985.7034,-15.89798813,14.87684536,-8.927752495,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17041,IL,Douglas,80601.22599,-22.94680754,11.03909302,-11.31569672,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17043,IL,DuPage,214055.2127,-15.30447174,7.389305592,-12.1334753,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17045,IL,Edgar,311628.2458,-20.73383459,21.05936432,-7.775734901,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17047,IL,Edwards,81238.28746,-10.01652575,11.44773388,-8.780115128,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17049,IL,Effingham,170500.815,-46.73825842,12.65186119,-11.62268543,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17051,IL,Fayette,301568.2064,-2.095657787,19.1348381,-10.48088837,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17053,IL,Ford,122518.0412,-14.40171459,13.95582294,-7.997644424,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17055,IL,Franklin,258057.8876,-10.89024891,26.92041779,-10.13147068,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17057,IL,Fulton,248176.7545,-1.940431785,17.07015991,-8.258703232,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17059,IL,Gallatin,,,25,-6.568457127,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17061,IL,Greene,170406.62,-16.18109665,20.00151825,-8.731581688,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17063,IL,Grundy,257932.4373,-0.661498631,7.383465767,-12.71064472,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17065,IL,Hamilton,74265.08125,-29.18715782,15.62118626,-9.903799057,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17067,IL,Hancock,44125.91105,-7.152829591,13.5728817,-8.030085564,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17069,IL,Hardin,,,21.3997364,-6.922029972,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17071,IL,Henderson,66572.192,0.252420695,10.05641365,-8.818976402,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17073,IL,Henry,186222.1601,3.908107268,10.56195259,-10.30862713,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17075,IL,Iroquois,178319.265,-0.622817791,17.46723557,-7.565790653,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17077,IL,Jackson,360316.5676,-25.25701923,24.78095818,-10.89126682,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17079,IL,Jasper,82095.87571,-10.9893361,11.6412611,-11.18330669,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17081,IL,Jefferson,304810.589,-14.5210725,25.50267601,-10.87226868,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17083,IL,Jersey,308129.3277,-17.29900431,13.49452305,-9.019824028,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17085,IL,Jo Daviess,111224.3431,-36.5609264,8.636658669,-8.094531059,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17087,IL,Johnson,76279.1371,-45.75601539,13.17829418,-12.22812653,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17089,IL,Kane,296981.987,-24.4203365,14.32121944,-14.20770931,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,1
17091,IL,Kankakee,268269.2737,-37.07541277,24.20205879,-9.270792007,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17093,IL,Kendall,522154.6483,19.32999239,6.223359585,-17.52383614,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17095,IL,Knox,345661.4081,-4.924309197,19.81055069,-9.125290871,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17097,IL,Lake,258673.9922,-22.09329437,9.550663948,-12.12913322,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17099,IL,LaSalle,266403.045,-9.404247381,17.5892868,-9.688329697,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17101,IL,Lawrence,241742.5909,-12.3126138,15.27709007,-8.920220375,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17103,IL,Lee,194154.5366,-22.29223446,6.638861656,-9.912799835,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17105,IL,Livingston,164953.595,-11.57291226,12.95708084,-7.157463074,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17107,IL,Logan,304852.1583,12.24252779,17.67538643,-8.689042091,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17109,IL,McDonough,234468.0689,-4.820046479,12.98543262,-7.053343773,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17111,IL,McHenry,222747.6084,-23.22677327,6.026207447,-12.23206806,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17113,IL,McLean,246992.3314,-4.663613731,12.40108776,-11.8379364,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17115,IL,Macon,387616.5259,-3.047120093,24.620121,-8.377703667,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17117,IL,Macoupin,149888.3055,-10.36336327,15.25253391,-8.858687401,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17119,IL,Madison,288727.1203,-13.38445312,18.78852272,-11.09709072,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17121,IL,Marion,217032.8211,0.430927523,28.73639107,-9.39238739,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17123,IL,Marshall,49917.60063,-30.29106329,15.94913292,-8.020410538,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17125,IL,Mason,139227.8861,1.739450253,20.67687416,-8.082335472,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17127,IL,Massac,232308.1138,-19.29563347,29.71044731,-7.547712803,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17129,IL,Menard,94287.87667,-7.824173847,10.23546982,-8.74371624,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17131,IL,Mercer,62408.81377,17.27631671,10.03649616,-8.907875061,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17133,IL,Monroe,132789.6586,8.308142532,3.064785719,-14.08957958,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17135,IL,Montgomery,255260.3726,-0.681641108,16.20643806,-9.440693855,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17137,IL,Morgan,302027.8405,9.561200743,17.87334633,-7.995460987,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17139,IL,Moultrie,88133.86241,-19.98655898,9.389751434,-10.85383224,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17141,IL,Ogle,127899.9524,-23.17757888,17.23524475,-8.977218628,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17143,IL,Peoria,327331.474,-6.749355135,22.50729942,-9.947387695,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,1
17145,IL,Perry,269925.9633,-8.801602222,20.10414314,-9.679219246,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17147,IL,Piatt,53520.16,-21.8452099,6.136617184,-11.62199879,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17149,IL,Pike,121442.9619,-26.11621116,15.7280407,-9.650268555,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17151,IL,Pope,94460.1275,,27.34103966,-9.347155571,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17153,IL,Pulaski,100852.078,-43.36071036,39.76825714,-4.731987476,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17155,IL,Putnam,20165.34885,-48.8537066,9.152552605,-9.232279778,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17157,IL,Randolph,198050.3271,-10.12865612,16.256464,-10.20566559,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17159,IL,Richland,359557.525,-22.79761942,19.35412788,-10.65536785,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17161,IL,Rock Island,265131.0923,2.937772472,17.92718697,-10.26942062,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17163,IL,St. Clair,301068.6826,-8.354185635,24.72166061,-9.900148392,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17165,IL,Saline,366465.2842,-13.77948004,30.58874702,-9.009970665,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17167,IL,Sangamon,304349.0432,-8.128007311,19.07124138,-10.67371941,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,1
17169,IL,Schuyler,77325.95667,-0.102809798,12.88794136,-6.718832493,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17171,IL,Scott,,,10.36252213,-6.89581871,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17173,IL,Shelby,123760.1296,-2.272430342,11.2037077,-9.978527069,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17175,IL,Stark,32527.985,20.81079648,10.85756302,-6.949065685,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17177,IL,Stephenson,259376.8903,-23.83072342,20.96373177,-8.386178017,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17179,IL,Tazewell,344057.8051,-4.091270637,12.33654881,-10.2537508,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17181,IL,Union,316126.2985,1.854211852,25.77450943,-8.801737785,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17183,IL,Vermilion,330095.7038,-11.42469833,29.87031937,-8.665137291,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17185,IL,Wabash,133040.1467,-28.79725059,17.07430267,-10.49309826,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17187,IL,Warren,133772.8921,-21.25352459,17.03364944,-9.033647537,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17189,IL,Washington,44794.86335,-18.19597735,7.638393879,-8.351835251,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17191,IL,Wayne,150532.0286,-24.8996839,16.20693207,-11.13228416,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17193,IL,White,201760.1311,-13.54062672,19.92753601,-8.276492119,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17195,IL,Whiteside,251767.705,-7.173096245,14.90757561,-9.379512787,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17197,IL,Will,281104.3029,-21.55774985,10.67128563,-13.25921535,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17199,IL,Williamson,328367.878,-28.92308634,23.43873787,-12.70590496,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17201,IL,Winnebago,363338.5584,-18.83597165,26.71379089,-9.711709976,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
17203,IL,Woodford,46837.90838,-21.94659949,5.868150711,-11.69693089,48.7369071,-1.374472712,19.54232037,2.214338887,4.41843955,1.980251773,1.651044396,-0.592534447,0
18001,IN,Adams,148384.4746,-36.71853045,7.656870842,-37.19387817,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18003,IN,Allen,204192.2121,-44.61608676,12.22007084,-37.33371735,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,1
18005,IN,Bartholomew,161451.8621,-39.6295884,8.743701935,-37.67402267,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18007,IN,Benton,63832.89831,-38.53756047,12.12314701,-33.60554123,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18009,IN,Blackford,157972.8824,-37.77683774,15.1692276,-32.24561691,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18011,IN,Boone,109635.8252,-53.40858076,5.057558537,-41.96611404,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18013,IN,Brown,60180.63123,-11.86775427,9.306063652,-35.17206192,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18015,IN,Carroll,64751.08836,-30.95694317,7.023803711,-34.97040939,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18017,IN,Cass,155593.839,-45.85730395,11.58296967,-33.8807106,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18019,IN,Clark,145945.5762,-43.22605419,8.940096855,-38.0309639,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18021,IN,Clay,142838.3807,-35.84070554,12.34508991,-33.74589157,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18023,IN,Clinton,147650.9602,-37.10738624,11.99317169,-34.01784134,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18025,IN,Crawford,71462.1609,-47.58491553,12.37459755,-34.58119583,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18027,IN,Daviess,159157.7537,-50.98147153,8.148863792,-37.16193771,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18029,IN,Dearborn,160642.0162,-50.31151178,8.160605431,-35.23097229,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18031,IN,Decatur,111170.8007,-55.60923929,11.4323473,-36.943367,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18033,IN,DeKalb,125930.9071,-46.49648049,9.950742722,-36.0389328,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18035,IN,Delaware,199883.1215,-44.07117777,14.4891367,-34.21316147,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,1
18037,IN,Dubois,77409.24556,-50.64181519,4.834578514,-35.9384079,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18039,IN,Elkhart,165388.4067,-53.35251969,13.58243275,-37.08596802,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18041,IN,Fayette,257917.6275,-49.27256696,20.58468628,-33.14455032,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18043,IN,Floyd,200512.8349,-34.01212565,10.9347229,-36.73553848,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18045,IN,Fountain,92267.80887,-46.35062658,9.951529503,-32.79675293,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18047,IN,Franklin,104276.7181,-51.73928217,9.678441048,-34.03953934,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18049,IN,Fulton,122589.9788,-58.12806836,13.04900551,-33.33619308,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18051,IN,Gibson,123283.4759,-41.91601038,8.063796043,-35.30178833,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18053,IN,Grant,193631.6639,-30.40447032,15.56852341,-32.64770126,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18055,IN,Greene,172986.9037,-34.30231649,11.24768162,-33.69589996,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18057,IN,Hamilton,98752.00789,-44.20205258,2.343908548,-42.04125214,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18059,IN,Hancock,114808.2543,-45.53052508,6.299037457,-39.02548981,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18061,IN,Harrison,122222.2803,-55.19248456,9.233963013,-36.66608429,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18063,IN,Hendricks,206085.1809,-45.4747219,3.56833744,-40.40618896,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18065,IN,Henry,151725.309,-49.8837426,14.84239578,-34.35305786,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18067,IN,Howard,193669.6486,-41.9433911,14.22665501,-34.85645676,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18069,IN,Huntington,142748.025,-33.93888965,9.877443314,-34.06616974,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18071,IN,Jackson,148303.393,-42.34868122,9.785266876,-36.51351166,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18073,IN,Jasper,94188.19568,-42.17999399,9.116413116,-35.11167526,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18075,IN,Jay,149516.6199,-40.50219055,11.80074787,-33.97148895,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18077,IN,Jefferson,169491.1573,-52.73124503,11.80830383,-34.47123337,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18079,IN,Jennings,156539.5485,-52.29392924,13.92408085,-34.01099396,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18081,IN,Johnson,172363.2152,-29.07987607,6.997645378,-39.60552216,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18083,IN,Knox,228406.9587,-24.27694544,12.41512966,-34.41875076,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18085,IN,Kosciusko,125575.8213,-42.52315193,7.619372368,-36.39974976,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18087,IN,LaGrange,44683.76278,-35.15842931,4.531036854,-37.92341995,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
18089,IN,Lake,332026.9756,-27.43405212,17.97095871,-34.17849731,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,1
18091,IN,LaPorte,230587.6452,-28.57156318,15.5481739,-34.46240997,64.106438,-4.313066681,24.41300607,2.539118474,4.810413911,0.160239911,2.159568478,-0.354033173,0
