State,County,FIPS,2017
Nebraska,Frontier,31063,35
Nebraska,Furnas,31065,32.6
Nebraska,Gage,31067,35.4
Nebraska,Garden,31069,31.3
Nebraska,Garfield,31071,27.6
Nebraska,Gosper,31073,33.6
Nebraska,Grant,31075,28.9
Nebraska,Greeley,31077,33.4
Nebraska,Hall,31079,33
Nebraska,Hamilton,31081,30.2
Nebraska,Harlan,31083,31.4
Nebraska,Hayes,31085,30.3
Nebraska,Hitchcock,31087,34.2
Nebraska,Holt,31089,31.9
Nebraska,Hooker,31091,27.1
Nebraska,Howard,31093,30.9
Nebraska,Jefferson,31095,35.2
Nebraska,Johnson,31097,29.7
Nebraska,Kearney,31099,32.3
Nebraska,Keith,31101,28
Nebraska,Keya Paha,31103,27.8
Nebraska,Kimball,31105,31.6
Nebraska,Knox,31107,30
Nebraska,Lancaster,31109,26.1
Nebraska,Lincoln,31111,33.2
Nebraska,Logan,31113,28.6
Nebraska,Loup,31115,30.1
Nebraska,Madison,31119,31
Nebraska,McPherson,31117,32.3
Nebraska,Merrick,31121,34.4
Nebraska,Morrill,31123,30.6
Nebraska,Nance,31125,30.5
Nebraska,Nemaha,31127,34.6
Nebraska,Nuckolls,31129,30.9
Nebraska,Otoe,31131,33.7
Nebraska,Pawnee,31133,31.7
Nebraska,Perkins,31135,26.4
Nebraska,Phelps,31137,35
Nebraska,Pierce,31139,35.3
Nebraska,Platte,31141,30
Nebraska,Polk,31143,30
Nebraska,Red Willow,31145,29.9
Nebraska,Richardson,31147,35.7
Nebraska,Rock,31149,31.5
Nebraska,Saline,31151,33.1
Nebraska,Sarpy,31153,28.9
Nebraska,Saunders,31155,27.3
Nebraska,Scotts Bluff,31157,34.2
Nebraska,Seward,31159,29.1
Nebraska,Sheridan,31161,30.1
Nebraska,Sherman,31163,34.4
Nebraska,Sioux,31165,30.8
Nebraska,Stanton,31167,33.2
Nebraska,Thayer,31169,30.1
Nebraska,Thomas,31171,30.8
Nebraska,Thurston,31173,40.8
Nebraska,Valley,31175,31.4
Nebraska,Washington,31177,31
Nebraska,Wayne,31179,29.6
Nebraska,Webster,31181,31.8
Nebraska,Wheeler,31183,27.8
Nebraska,York,31185,32.1
Nevada,Carson City,32510,28.8
Nevada,Churchill,32001,25.8
Nevada,Clark,32003,22.4
Nevada,Douglas,32005,31.9
Nevada,Elko,32007,26.6
Nevada,Esmeralda,32009,26.3
Nevada,Eureka,32011,24.7
Nevada,Humboldt,32013,28.5
Nevada,Lander,32015,25.2
Nevada,Lincoln,32017,29.9
Nevada,Lyon,32019,26.4
Nevada,Mineral,32021,29.1
Nevada,Nye,32023,32.4
Nevada,Pershing,32027,25.9
Nevada,Storey,32029,22.2
Nevada,Washoe,32031,25.1
Nevada,White Pine,32033,24.1
New Hampshire,Belknap,33001,30.7
New Hampshire,Carroll,33003,23.1
New Hampshire,Cheshire,33005,25
New Hampshire,Coos,33007,30.1
New Hampshire,Grafton,33009,26.7
New Hampshire,Hillsborough,33011,27.3
New Hampshire,Merrimack,33013,29
New Hampshire,Rockingham,33015,25.7
New Hampshire,Strafford,33017,29.8
New Hampshire,Sullivan,33019,28.2
New Jersey,Atlantic,34001,26.8
New Jersey,Bergen,34003,20.4
New Jersey,Burlington,34005,27
New Jersey,Camden,34007,29
New Jersey,Cape May,34009,27.1
New Jersey,Cumberland,34011,33.6
New Jersey,Essex,34013,27.3
New Jersey,Gloucester,34015,29.2
New Jersey,Hudson,34017,23.9
New Jersey,Hunterdon,34019,21.3
New Jersey,Mercer,34021,24.3
New Jersey,Middlesex,34023,24
New Jersey,Monmouth,34025,22.7
New Jersey,Morris,34027,20.4
New Jersey,Ocean,34029,26.8
New Jersey,Passaic,34031,24.1
New Jersey,Salem,34033,32
New Jersey,Somerset,34035,21.3
New Jersey,Sussex,34037,25.5
New Jersey,Union,34039,24.5
New Jersey,Warren,34041,27.1
New Mexico,Bernalillo,35001,20.4
New Mexico,Catron,35003,21.9
New Mexico,Chaves,35005,29.9
New Mexico,Cibola,35006,32.9
New Mexico,Colfax,35007,24
New Mexico,Curry,35009,30
New Mexico,De Baca,35011,23.8
New Mexico,Eddy,35015,30.1
New Mexico,Grant,35017,21
New Mexico,Guadalupe,35019,27
New Mexico,Harding,35021,22.7
New Mexico,Hidalgo,35023,25.6
New Mexico,Lea,35025,34.7
New Mexico,Lincoln,35027,21.5
New Mexico,Los Alamos,35028,20.3
New Mexico,Luna,35029,23.1
New Mexico,McKinley,35031,33.3
New Mexico,Mora,35033,23.8
New Mexico,Otero,35035,25.7
New Mexico,Quay,35037,32.4
New Mexico,Rio Arriba,35039,24.1
New Mexico,Roosevelt,35041,28.1
New Mexico,San Juan,35045,24.1
New Mexico,San Miguel,35047,30.3
New Mexico,Sandoval,35043,22.2
New Mexico,Santa Fe,35049,13.8
New Mexico,Sierra,35051,21
New Mexico,Socorro,35053,25.6
New Mexico,Taos,35055,16.9
New Mexico,Torrance,35057,25.5
New Mexico,Union,35059,28.4
New Mexico,Valencia,35061,27.1
New York,Albany,36001,27.2
New York,Allegany,36003,29.8
New York,Bronx,36005,28.9
New York,Broome,36007,24.7
New York,Cattaraugus,36009,28.4
New York,Cayuga,36011,30.3
New York,Chautauqua,36013,29.8
New York,Chemung,36015,31.9
New York,Chenango,36017,32.8
New York,Clinton,36019,29.6
New York,Columbia,36021,25.3
New York,Cortland,36023,27.7
New York,Delaware,36025,25.8
New York,Dutchess,36027,24.9
New York,Erie,36029,26.5
New York,Essex,36031,28.5
New York,Franklin,36033,29.8
New York,Fulton,36035,28.7
New York,Genesee,36037,29.5
New York,Greene,36039,29.6
New York,Hamilton,36041,28
New York,Herkimer,36043,29.8
New York,Jefferson,36045,27.4
New York,Kings,36047,22.3
New York,Lewis,36049,27.2
New York,Livingston,36051,29.9
New York,Madison,36053,29.4
New York,Monroe,36055,27.2
New York,Montgomery,36057,25.1
New York,Nassau,36059,22.7
New York,New York,36061,14.7
New York,Niagara,36063,30.2
New York,Oneida,36065,30.4
New York,Onondaga,36067,27.8
New York,Ontario,36069,29.5
New York,Orange,36071,26.1
New York,Orleans,36073,30.6
New York,Oswego,36075,29.3
New York,Otsego,36077,25.5
New York,Putnam,36079,27.2
New York,Queens,36081,23.8
New York,Rensselaer,36083,23.6
New York,Richmond,36085,26.3
New York,Rockland,36087,20.9
New York,Saratoga,36091,28.6
New York,Schenectady,36093,25.6
New York,Schoharie,36095,26
New York,Schuyler,36097,26.9
New York,Seneca,36099,30
New York,St. Lawrence,36089,30.7
New York,Steuben,36101,29.5
New York,Suffolk,36103,22.8
New York,Sullivan,36105,30.7
New York,Tioga,36107,31.5
New York,Tompkins,36109,23.7
New York,Ulster,36111,28.1
New York,Warren,36113,26
New York,Washington,36115,29.8
New York,Wayne,36117,29.4
New York,Westchester,36119,19.6
New York,Wyoming,36121,26.3
New York,Yates,36123,25.3
North Carolina,Alamance,37001,33.7
North Carolina,Alexander,37003,33
North Carolina,Alleghany,37005,25.7
North Carolina,Anson,37007,34.5
North Carolina,Ashe,37009,26.4
North Carolina,Avery,37011,25.9
North Carolina,Beaufort,37013,32.9
North Carolina,Bertie,37015,35.5
North Carolina,Bladen,37017,34.8
North Carolina,Brunswick,37019,28.6
North Carolina,Buncombe,37021,22.8
North Carolina,Burke,37023,31.5
North Carolina,Cabarrus,37025,27.8
North Carolina,Caldwell,37027,31
North Carolina,Camden,37029,32.3
North Carolina,Carteret,37031,26.2
North Carolina,Caswell,37033,35.8
North Carolina,Catawba,37035,30.8
North Carolina,Chatham,37037,27
North Carolina,Cherokee,37039,28.5
North Carolina,Chowan,37041,32.4
North Carolina,Clay,37043,28.6
North Carolina,Cleveland,37045,32.1
North Carolina,Columbus,37047,31
North Carolina,Craven,37049,29.5
North Carolina,Cumberland,37051,32
North Carolina,Currituck,37053,28.3
North Carolina,Dare,37055,28.1
North Carolina,Davidson,37057,30.2
North Carolina,Davie,37059,28
North Carolina,Duplin,37061,29.2
North Carolina,Durham,37063,28.2
North Carolina,Edgecombe,37065,39.2
North Carolina,Forsyth,37067,28.7
North Carolina,Franklin,37069,31.8
North Carolina,Gaston,37071,33.6
North Carolina,Gates,37073,34.1
North Carolina,Graham,37075,30.5
North Carolina,Granville,37077,37
North Carolina,Greene,37079,34.2
North Carolina,Guilford,37081,28.4
North Carolina,Halifax,37083,39.4
North Carolina,Harnett,37085,33
North Carolina,Haywood,37087,26.4
North Carolina,Henderson,37089,24.3
North Carolina,Hertford,37091,35.2
North Carolina,Hoke,37093,34.8
North Carolina,Hyde,37095,29.9
North Carolina,Iredell,37097,28.2
North Carolina,Jackson,37099,32.4
North Carolina,Johnston,37101,35.2
North Carolina,Jones,37103,34.4
North Carolina,Lee,37105,29.3
North Carolina,Lenoir,37107,36
North Carolina,Lincoln,37109,28.8
North Carolina,Macon,37113,30.3
North Carolina,Madison,37115,25.1
North Carolina,Martin,37117,24.8
North Carolina,McDowell,37111,36.4
North Carolina,Mecklenburg,37119,23.5
North Carolina,Mitchell,37121,28.8
North Carolina,Montgomery,37123,31.9
North Carolina,Moore,37125,27.9
North Carolina,Nash,37127,31.2
North Carolina,New Hanover,37129,26
North Carolina,Northampton,37131,37.8
North Carolina,Onslow,37133,26.1
North Carolina,Orange,37135,19.9
North Carolina,Pamlico,37137,31.9
North Carolina,Pasquotank,37139,33.7
North Carolina,Pender,37141,28.8
North Carolina,Perquimans,37143,33.2
North Carolina,Person,37145,32.7
North Carolina,Pitt,37147,34.4
North Carolina,Polk,37149,27
North Carolina,Randolph,37151,29.8
North Carolina,Richmond,37153,37.1
North Carolina,Robeson,37155,39.1
North Carolina,Rockingham,37157,34
North Carolina,Rowan,37159,34.3
North Carolina,Rutherford,37161,28.1
North Carolina,Sampson,37163,38.6
North Carolina,Scotland,37165,36.6
North Carolina,Stanly,37167,29.8
North Carolina,Stokes,37169,33.7
North Carolina,Surry,37171,28.9
North Carolina,Swain,37173,35.3
North Carolina,Transylvania,37175,24
North Carolina,Tyrrell,37177,31
North Carolina,Union,37179,26.6
North Carolina,Vance,37181,36.9
North Carolina,Wake,37183,24.9
North Carolina,Warren,37185,37.7
North Carolina,Washington,37187,32.8
North Carolina,Watauga,37189,26.4
North Carolina,Wayne,37191,34.7
North Carolina,Wilkes,37193,26.2
North Carolina,Wilson,37195,38.1
North Carolina,Yadkin,37197,32.3
North Carolina,Yancey,37199,27
North Dakota,Adams,38001,33.3
North Dakota,Barnes,38003,32.8
North Dakota,Benson,38005,35.4
North Dakota,Billings,38007,29.7
North Dakota,Bottineau,38009,30.2
North Dakota,Bowman,38011,29.7
North Dakota,Burke,38013,29.6
North Dakota,Burleigh,38015,29.4
North Dakota,Cass,38017,27.3
North Dakota,Cavalier,38019,31.2
North Dakota,Dickey,38021,32.9
North Dakota,Divide,38023,28.6
North Dakota,Dunn,38025,30.3
North Dakota,Eddy,38027,31.5
North Dakota,Emmons,38029,31.3
North Dakota,Foster,38031,29.4
North Dakota,Golden Valley,38033,29.1
North Dakota,Grand Forks,38035,29
North Dakota,Grant,38037,32.4
North Dakota,Griggs,38039,29.7
North Dakota,Hettinger,38041,31
North Dakota,Kidder,38043,28.7
North Dakota,LaMoure,38045,33.2
North Dakota,Logan,38047,33.5
North Dakota,McHenry,38049,28.8
North Dakota,McIntosh,38051,32.1
North Dakota,McKenzie,38053,33.5
North Dakota,McLean,38055,32.9
North Dakota,Mercer,38057,30.9
North Dakota,Morton,38059,32.3
North Dakota,Mountrail,38061,33.6
North Dakota,Nelson,38063,30.4
North Dakota,Oliver,38065,30.7
North Dakota,Pembina,38067,32
North Dakota,Pierce,38069,32.5
North Dakota,Ramsey,38071,31.2
North Dakota,Ransom,38073,32.4
North Dakota,Renville,38075,30.2
North Dakota,Richland,38077,32.7
North Dakota,Rolette,38079,41.1
North Dakota,Sargent,38081,31.7
North Dakota,Sheridan,38083,31.7
North Dakota,Sioux,38085,39.1
North Dakota,Slope,38087,28.2
North Dakota,Stark,38089,28.8
North Dakota,Steele,38091,31.2
North Dakota,Stutsman,38093,30.2
North Dakota,Towner,38095,30.7
North Dakota,Traill,38097,36.2
North Dakota,Walsh,38099,30.2
North Dakota,Ward,38101,29.7
North Dakota,Wells,38103,32.1
North Dakota,Williams,38105,34.8
Ohio,Adams,39001,28.3
Ohio,Allen,39003,33.8
Ohio,Ashland,39005,30.1
Ohio,Ashtabula,39007,30.7
Ohio,Athens,39009,28.8
Ohio,Auglaize,39011,34.4
Ohio,Belmont,39013,33.1
Ohio,Brown,39015,37.3
Ohio,Butler,39017,30.1
Ohio,Carroll,39019,34.5
Ohio,Champaign,39021,36.6
Ohio,Clark,39023,30.4
Ohio,Clermont,39025,29.3
Ohio,Clinton,39027,34.8
Ohio,Columbiana,39029,32.2
Ohio,Coshocton,39031,33.7
Ohio,Crawford,39033,32.1
Ohio,Cuyahoga,39035,28.6
Ohio,Darke,39037,30.5
Ohio,Defiance,39039,31.5
Ohio,Delaware,39041,27.1
Ohio,Erie,39043,31.4
Ohio,Fairfield,39045,31.1
Ohio,Fayette,39047,32.4
Ohio,Franklin,39049,29.2
Ohio,Fulton,39051,32.8
Ohio,Gallia,39053,31.3
Ohio,Geauga,39055,27.6
Ohio,Greene,39057,28.5
Ohio,Guernsey,39059,36.4
Ohio,Hamilton,39061,28.9
Ohio,Hancock,39063,30.2
Ohio,Hardin,39065,34.2
Ohio,Harrison,39067,29.4
Ohio,Henry,39069,30.2
Ohio,Highland,39071,33.7
Ohio,Hocking,39073,34
Ohio,Holmes,39075,28.2
Ohio,Huron,39077,33.5
Ohio,Jackson,39079,36.8
Ohio,Jefferson,39081,33.6
Ohio,Knox,39083,34.2
Ohio,Lake,39085,26.4
Ohio,Lawrence,39087,38.9
Ohio,Licking,39089,29.3
Ohio,Logan,39091,31.2
Ohio,Lorain,39093,29.9
Ohio,Lucas,39095,32.4
Ohio,Madison,39097,28.6
Ohio,Mahoning,39099,30.6
Ohio,Marion,39101,33.9
Ohio,Medina,39103,28.9
Ohio,Meigs,39105,34.6
Ohio,Mercer,39107,28.7
Ohio,Miami,39109,31.5
Ohio,Monroe,39111,36.1
Ohio,Montgomery,39113,31
Ohio,Morgan,39115,33.3
Ohio,Morrow,39117,36.9
Ohio,Muskingum,39119,32.5
Ohio,Noble,39121,32.9
Ohio,Ottawa,39123,30.6
Ohio,Paulding,39125,29.9
Ohio,Perry,39127,35.5
Ohio,Pickaway,39129,35.9
Ohio,Pike,39131,31.2
Ohio,Portage,39133,28.5
Ohio,Preble,39135,32.3
Ohio,Putnam,39137,33.3
Ohio,Richland,39139,33
Ohio,Ross,39141,36.3
Ohio,Sandusky,39143,32.4
Ohio,Scioto,39145,36.3
Ohio,Seneca,39147,34.9
Ohio,Shelby,39149,32.3
Ohio,Stark,39151,30.8
Ohio,Summit,39153,29.2
Ohio,Trumbull,39155,33
Ohio,Tuscarawas,39157,34.6
Ohio,Union,39159,32.2
Ohio,Van Wert,39161,36.7
Ohio,Vinton,39163,31.3
Ohio,Warren,39165,28.6
Ohio,Washington,39167,33.2
Ohio,Wayne,39169,27.3
Ohio,Williams,39171,34.1
Ohio,Wood,39173,30.6
Ohio,Wyandot,39175,35.2
Oklahoma,Adair,40001,38.2
Oklahoma,Alfalfa,40003,34.7
Oklahoma,Atoka,40005,35.9
Oklahoma,Beaver,40007,35.7
Oklahoma,Beckham,40009,33.5
Oklahoma,Blaine,40011,37.9
Oklahoma,Bryan,40013,34.9
Oklahoma,Caddo,40015,36.2
Oklahoma,Canadian,40017,34.2
Oklahoma,Carter,40019,32.4
Oklahoma,Cherokee,40021,34.8
Oklahoma,Choctaw,40023,34.2
Oklahoma,Cimarron,40025,30.7
Oklahoma,Cleveland,40027,29.9
Oklahoma,Coal,40029,35.9
Oklahoma,Comanche,40031,34.9
Oklahoma,Cotton,40033,35.7
Oklahoma,Craig,40035,30.1
Oklahoma,Creek,40037,35.5
Oklahoma,Custer,40039,29.8
Oklahoma,Delaware,40041,33.4
Oklahoma,Dewey,40043,33.9
Oklahoma,Ellis,40045,31.7
Oklahoma,Garfield,40047,35.8
Oklahoma,Garvin,40049,35.6
Oklahoma,Grady,40051,33.2
Oklahoma,Grant,40053,36.7
Oklahoma,Greer,40055,32.2
Oklahoma,Harmon,40057,36.8
Oklahoma,Harper,40059,34.9
Oklahoma,Haskell,40061,35.6
Oklahoma,Hughes,40063,35.9
Oklahoma,Jackson,40065,30.7
Oklahoma,Jefferson,40067,35.4
Oklahoma,Johnston,40069,39.3
Oklahoma,Kay,40071,28.7
Oklahoma,Kingfisher,40073,29.1
Oklahoma,Kiowa,40075,30.3
Oklahoma,Latimer,40077,35.5
Oklahoma,Le Flore,40079,39.3
Oklahoma,Lincoln,40081,37.2
Oklahoma,Logan,40083,32.4
Oklahoma,Love,40085,34.6
Oklahoma,Major,40093,30.4
Oklahoma,Marshall,40095,34.1
Oklahoma,Mayes,40097,35.5
Oklahoma,McClain,40087,31.9
Oklahoma,McCurtain,40089,33.6
Oklahoma,McIntosh,40091,35.4
Oklahoma,Murray,40099,38.3
Oklahoma,Muskogee,40101,34.6
Oklahoma,Noble,40103,33.5
Oklahoma,Nowata,40105,35.1
Oklahoma,Okfuskee,40107,31.7
Oklahoma,Oklahoma,40109,30.1
Oklahoma,Okmulgee,40111,37.4
Oklahoma,Osage,40113,36.5
Oklahoma,Ottawa,40115,32.8
Oklahoma,Pawnee,40117,33.9
Oklahoma,Payne,40119,29.6
Oklahoma,Pittsburg,40121,32.6
Oklahoma,Pontotoc,40123,36.4
Oklahoma,Pottawatomie,40125,36.4
Oklahoma,Pushmataha,40127,31.2
Oklahoma,Roger Mills,40129,31.3
Oklahoma,Rogers,40131,32
Oklahoma,Seminole,40133,36
Oklahoma,Sequoyah,40135,37.4
Oklahoma,Stephens,40137,32.8
Oklahoma,Texas,40139,31.3
Oklahoma,Tillman,40141,34.3
Oklahoma,Tulsa,40143,30.2
Oklahoma,Wagoner,40145,34.3
Oklahoma,Washington,40147,29.3
Oklahoma,Washita,40149,41.4
Oklahoma,Woods,40151,32.3
Oklahoma,Woodward,40153,38.6
Oregon,Baker,41001,26.1
Oregon,Benton,41003,19.7
Oregon,Clackamas,41005,25.5
Oregon,Clatsop,41007,29
Oregon,Columbia,41009,32.1
Oregon,Coos,41011,28.3
Oregon,Crook,41013,26.5
Oregon,Curry,41015,29
Oregon,Deschutes,41017,23.3
Oregon,Douglas,41019,31
Oregon,Gilliam,41021,27.4
Oregon,Grant,41023,25.9
Oregon,Harney,41025,30.4
Oregon,Hood River,41027,24.5
Oregon,Jackson,41029,25.1
Oregon,Jefferson,41031,31.1
Oregon,Josephine,41033,26.3
Oregon,Klamath,41035,29
Oregon,Lake,41037,31.9
Oregon,Lane,41039,27.3
Oregon,Lincoln,41041,27.9
Oregon,Linn,41043,32.3
Oregon,Malheur,41045,28.5
Oregon,Marion,41047,33.3
Oregon,Morrow,41049,27.4
Oregon,Multnomah,41051,20.5
Oregon,Polk,41053,34
Oregon,Sherman,41055,27.5
Oregon,Tillamook,41057,27.3
Oregon,Umatilla,41059,32.1
Oregon,Union,41061,27.1
Oregon,Wallowa,41063,25
Oregon,Wasco,41065,26.9
Oregon,Washington,41067,24.4
Oregon,Wheeler,41069,26.5
Oregon,Yamhill,41071,29.9
Pennsylvania,Adams,42001,32.2
Pennsylvania,Allegheny,42003,25.8
Pennsylvania,Armstrong,42005,33.4
Pennsylvania,Beaver,42007,30.4
Pennsylvania,Bedford,42009,34.8
Pennsylvania,Berks,42011,30.8
Pennsylvania,Blair,42013,33.8
Pennsylvania,Bradford,42015,32.7
Pennsylvania,Bucks,42017,26.3
Pennsylvania,Butler,42019,28.8
Pennsylvania,Cambria,42021,29.2
Pennsylvania,Cameron,42023,27.6
Pennsylvania,Carbon,42025,35.9
Pennsylvania,Centre,42027,25.3
Pennsylvania,Chester,42029,23.9
Pennsylvania,Clarion,42031,33
Pennsylvania,Clearfield,42033,32.9
Pennsylvania,Clinton,42035,31.5
Pennsylvania,Columbia,42037,34.9
Pennsylvania,Crawford,42039,34.1
Pennsylvania,Cumberland,42041,26.4
Pennsylvania,Dauphin,42043,30.7
Pennsylvania,Delaware,42045,25.1
Pennsylvania,Elk,42047,27.5
Pennsylvania,Erie,42049,30.7
Pennsylvania,Fayette,42051,36.2
Pennsylvania,Forest,42053,33.3
Pennsylvania,Franklin,42055,30
Pennsylvania,Fulton,42057,32.9
Pennsylvania,Greene,42059,32.9
Pennsylvania,Huntingdon,42061,29.5
Pennsylvania,Indiana,42063,36.1
Pennsylvania,Jefferson,42065,29
Pennsylvania,Juniata,42067,33.2
Pennsylvania,Lackawanna,42069,30
Pennsylvania,Lancaster,42071,29.4
Pennsylvania,Lawrence,42073,32.5
Pennsylvania,Lebanon,42075,31.1
Pennsylvania,Lehigh,42077,28.5
Pennsylvania,Luzerne,42079,29.1
Pennsylvania,Lycoming,42081,29.9
Pennsylvania,McKean,42083,31.1
Pennsylvania,Mercer,42085,33.4
Pennsylvania,Mifflin,42087,31.8
Pennsylvania,Monroe,42089,27
Pennsylvania,Montgomery,42091,23.9
Pennsylvania,Montour,42093,32.2
Pennsylvania,Northampton,42095,28.1
Pennsylvania,Northumberland,42097,34
Pennsylvania,Perry,42099,32.9
Pennsylvania,Philadelphia,42101,29.2
Pennsylvania,Pike,42103,29.4
Pennsylvania,Potter,42105,32.4
Pennsylvania,Schuylkill,42107,34.7
Pennsylvania,Snyder,42109,32.6
Pennsylvania,Somerset,42111,34.5
Pennsylvania,Sullivan,42113,32.2
Pennsylvania,Susquehanna,42115,32.1
Pennsylvania,Tioga,42117,31
Pennsylvania,Union,42119,29.4
Pennsylvania,Venango,42121,34
Pennsylvania,Warren,42123,33
Pennsylvania,Washington,42125,28.8
Pennsylvania,Wayne,42127,32.8
Pennsylvania,Westmoreland,42129,28.4
Pennsylvania,Wyoming,42131,32.8
Pennsylvania,York,42133,31.9
Rhode Island,Bristol,44001,21.3
Rhode Island,Kent,44003,27.7
Rhode Island,Newport,44005,21.7
Rhode Island,Providence,44007,27.6
Rhode Island,Washington,44009,23.9
South Carolina,Abbeville,45001,34.2
South Carolina,Aiken,45003,32
South Carolina,Allendale,45005,40.4
South Carolina,Anderson,45007,32.8
South Carolina,Bamberg,45009,41.1
South Carolina,Barnwell,45011,37.7
South Carolina,Beaufort,45013,22.5
South Carolina,Berkeley,45015,36.5
South Carolina,Calhoun,45017,36.2
South Carolina,Charleston,45019,25
South Carolina,Cherokee,45021,34.6
South Carolina,Chester,45023,38.6
South Carolina,Chesterfield,45025,34.4
South Carolina,Clarendon,45027,39.8
South Carolina,Colleton,45029,39.6
South Carolina,Darlington,45031,35.6
South Carolina,Dillon,45033,38.6
South Carolina,Dorchester,45035,31
South Carolina,Edgefield,45037,32.3
South Carolina,Fairfield,45039,40.1
South Carolina,Florence,45041,36.6
South Carolina,Georgetown,45043,33.6
South Carolina,Greenville,45045,28.5
South Carolina,Greenwood,45047,33.1
South Carolina,Hampton,45049,41.4
South Carolina,Horry,45051,28.7
South Carolina,Jasper,45053,38.6
South Carolina,Kershaw,45055,30.8
South Carolina,Lancaster,45057,32.6
South Carolina,Laurens,45059,38.4
South Carolina,Lee,45061,43.9
South Carolina,Lexington,45063,31.7
South Carolina,Marion,45067,34
South Carolina,Marlboro,45069,39.2
South Carolina,McCormick,45065,37.4
South Carolina,Newberry,45071,33.4
South Carolina,Oconee,45073,29.3
South Carolina,Orangeburg,45075,40.6
South Carolina,Pickens,45077,30.6
South Carolina,Richland,45079,31.9
South Carolina,Saluda,45081,36
South Carolina,Spartanburg,45083,29.4
South Carolina,Sumter,45085,34.5
South Carolina,Union,45087,36.8
South Carolina,Williamsburg,45089,42.7
South Carolina,York,45091,28.6
South Dakota,Aurora,46003,30.7
South Dakota,Beadle,46005,31.5
South Dakota,Bennett,46007,36.5
South Dakota,Bon Homme,46009,32.8
South Dakota,Brookings,46011,27.9
South Dakota,Brown,46013,30.4
South Dakota,Brule,46015,35.4
South Dakota,Buffalo,46017,41.8
South Dakota,Butte,46019,26.5
South Dakota,Campbell,46021,32.5
South Dakota,Charles Mix,46023,35
South Dakota,Clark,46025,33.7
South Dakota,Clay,46027,29.2
South Dakota,Codington,46029,30.1
South Dakota,Corson,46031,39.1
South Dakota,Custer,46033,28.7
South Dakota,Davison,46035,35
South Dakota,Day,46037,31.8
South Dakota,Deuel,46039,32.7
South Dakota,Dewey,46041,39.7
South Dakota,Douglas,46043,29.2
South Dakota,Edmunds,46045,29.6
South Dakota,Fall River,46047,30.5
South Dakota,Faulk,46049,29.9
South Dakota,Grant,46051,32
South Dakota,Gregory,46053,32.6
South Dakota,Haakon,46055,33.5
South Dakota,Hamlin,46057,32
South Dakota,Hand,46059,30.3
South Dakota,Hanson,46061,27.7
South Dakota,Harding,46063,31.3
South Dakota,Hughes,46065,29.4
South Dakota,Hutchinson,46067,31.5
South Dakota,Hyde,46069,31.4
South Dakota,Jackson,46071,33.5
South Dakota,Jerauld,46073,28.7
South Dakota,Jones,46075,30.2
South Dakota,Kingsbury,46077,33.5
South Dakota,Lake,46079,29.3
South Dakota,Lawrence,46081,25.1
South Dakota,Lincoln,46083,28.3
South Dakota,Lyman,46085,32.6
South Dakota,Marshall,46091,27.5
South Dakota,McCook,46087,30.3
South Dakota,McPherson,46089,31.3
South Dakota,Meade,46093,28.1
South Dakota,Mellette,46095,32.1
South Dakota,Miner,46097,31.4
South Dakota,Minnehaha,46099,27.9
South Dakota,Moody,46101,33.5
South Dakota,Pennington,46103,27.6
South Dakota,Perkins,46105,34.1
South Dakota,Potter,46107,29.6
South Dakota,Roberts,46109,33.9
South Dakota,Sanborn,46111,30.4
South Dakota,Shannon,46113,44.5
South Dakota,Spink,46115,30.5
South Dakota,Stanley,46117,32.8
South Dakota,Sully,46119,32.1
South Dakota,Todd,46121,37.5
South Dakota,Tripp,46123,30.1
South Dakota,Turner,46125,32.8
South Dakota,Union,46127,30.5
South Dakota,Walworth,46129,28.5
South Dakota,Yankton,46135,28.5
South Dakota,Ziebach,46137,43.3
Tennessee,Anderson,47001,33.1
Tennessee,Bedford,47003,33.7
Tennessee,Benton,47005,33.9
Tennessee,Bledsoe,47007,32.3
Tennessee,Blount,47009,34.1
Tennessee,Bradley,47011,33.6
Tennessee,Campbell,47013,32
Tennessee,Cannon,47015,31.6
Tennessee,Carroll,47017,30.3
Tennessee,Carter,47019,29.5
Tennessee,Cheatham,47021,32.8
Tennessee,Chester,47023,32.4
Tennessee,Claiborne,47025,34.4
Tennessee,Clay,47027,33.4
Tennessee,Cocke,47029,33.7
Tennessee,Coffee,47031,38.4
Tennessee,Crockett,47033,34.5
Tennessee,Cumberland,47035,30.4
Tennessee,Davidson,47037,31.5
Tennessee,Decatur,47039,37.8
Tennessee,DeKalb,47041,32.5
Tennessee,Dickson,47043,37.8
Tennessee,Dyer,47045,35.3
Tennessee,Fayette,47047,32.6
Tennessee,Fentress,47049,36.4
Tennessee,Franklin,47051,30.6
Tennessee,Gibson,47053,30.9
Tennessee,Giles,47055,33.9
Tennessee,Grainger,47057,32
Tennessee,Greene,47059,33
Tennessee,Grundy,47061,30
Tennessee,Hamblen,47063,30.2
Tennessee,Hamilton,47065,29.9
Tennessee,Hancock,47067,31
Tennessee,Hardeman,47069,38.6
Tennessee,Hardin,47071,34
Tennessee,Hawkins,47073,34.5
Tennessee,Haywood,47075,41.3
Tennessee,Henderson,47077,36.7
Tennessee,Henry,47079,36
Tennessee,Hickman,47081,32
Tennessee,Houston,47083,35.1
Tennessee,Humphreys,47085,34.8
Tennessee,Jackson,47087,32
Tennessee,Jefferson,47089,28.4
Tennessee,Johnson,47091,29.7
Tennessee,Knox,47093,28.7
Tennessee,Lake,47095,37.1
